id_gminy,id,siedziba
29,306,"Uzdrowisko Cieplice Sp. z o. o. Zespół Szpitalno-Sanatoryjny, Plac Piastowski 38, 58-560 Jelenia Góra"
30,307,"Świetlica Wiejska, Komarno 88, 58-508 Jelenia Góra"
30,308,"Centrum Informacji Turystycznej, Radomierz 60 a, 58-520 Janowice Wielkie"
30,309,"Świetlica Wiejska, Trzcińsko 71, 58-520 Janowice Wielkie"
30,310,"Szkoła Podstawowa im. W. Rutkiewicz, ul. Partyzantów 4, 58-520 Janowice Wielkie"
30,311,"Wojewódzki Szpital Rehabilitacyjny w Janowicach Wielkich, ul. Sudecka 15, 58-520 Janowice Wielkie"
31,312,"Urząd Gminy, ul. Długa 63, 58-521 Jeżów Sudecki"
31,313,"Punkt Biblioteczny, Dziwiszów 157, 58-508 Jelenia Góra"
31,314,"Szkoła Podstawowa, Siedlęcin ul. Kościelna 5, 58-508 Jelenia Góra"
31,315,"Szkoła Podstawowa, Czernica 125, 58-521 Jeżów Sudecki"
32,316,"Gminny Ośrodek Kultury w Mysłakowicach, ul. Ignacego Daszyńskiego 29, 58-533 Mysłakowice"
32,317,"Szkoła Podstawowa w Mysłakowicach, ul. Sułkowskiego 1, 58-533 Mysłakowice"
32,318,"Świetlica Wiejska w Łomnicy przy Gminnym Ośrodku Kultury w Mysłakowicach, Łomnica ul. Karkonoska 36, 58-508 Jelenia Góra"
32,319,"Pałac Bukowiec, Bukowiec ul. Robotnicza 6, 58-533 Mysłakowice"
32,320,"Świetlica Wiejska w Karpnikach przy Gminnym Ośrodku Kultury w Mysłakowicach, Karpniki ul. Rudawska 8, 58-533 Mysłakowice"
32,321,"Świetlica, Dąbrowica 45, 58-508 Jelenia Góra"
32,322,"Świetlica Wiejska w Wojanowie przy Gminnym Ośrodku Kultury w Mysłakowicach, Wojanów 38, 58-508  Jelenia Góra"
33,323,"Centrum Aktywności Społecznej „Pogórze"""" w Podgórzynie, ul. Żołnierska 13, 58-562 Podgórzyn"
33,324,"Harcerska Baza Karkonoska w Przesiece, Przesieka ul. Karkonoska 27, 58-562 Podgórzyn"
33,325,"Młodzieżowe Schronisko Turystyczne w Staniszowie, Staniszów 59, 58-500 Jelenia Góra"
33,326,"Szkoła Podstawowa w Sosnówce, ul. Szkolna 5, 58-564 Sosnówka"
33,327,"Szkoła Podstawowa w Miłkowie, ul. Szkolna 95, 58-535 Miłków"
33,328,"Szkoła Podstawowa w Ścięgnach, Ścięgny 110b, 58-535 Miłków"
33,329,"Dom Pomocy Społecznej w Sosnówce, ul. Liczyrzepy 87, 58-564 Sosnówka"
34,330,"Szkoła Podstawowa w Starej Kamienicy, Stara Kamienica 70, 58-512 Stara Kamienica"
34,331,"Świetlica Wiejska w Rybnicy, Rybnica 137, 58-512 Stara Kamienica"
34,332,"Szkoła Podstawowa w Kopańcu, Kopaniec 78, 58-512 Stara Kamienica"
34,333,"Świetlica Wiejska w Wojcieszycach, Wojcieszyce ul. Karkonoska 1, 58-560 Jelenia Góra"
35,334,"Niepubliczna Szkoła Podstawowa w Karpaczu, Szkoła 707, ul. Myśliwska 15c, 58-540 Karpacz"
35,335,"Szkoła Podstawowa w Karpaczu, ul. Konstytucji 3 Maja 48a, 58-540 Karpacz"
35,336,"Hala Widowiskowo-Sportowa, ul. Konstytucji 3 Maja 48b, 58-540 Karpacz"
35,337,"OKW """"Krucze Skały"""", ul. Wilcza 1, 58-540 Karpacz"
35,338,"Muzeum Zabawek, ul. Kolejowa 3, 58-540 Karpacz"
35,339,"Centrum Medyczne Karpacz, ul. Myśliwska 13, 58-540 Karpacz"
36,340,"Miejska Biblioteka Publiczna Filia Wojków, ul. Górna 2, 58-530 Kowary"
36,341,"Miejski Ośrodek Pomocy Społecznej, ul. Zamkowa 5, 58-530 Kowary"
36,342,"Szkoła Podstawowa nr 3, ul. 1 Maja 72, 58-530 Kowary"
36,343,"Szkoła Podstawowa nr 1 Centrum Wczesnej Profilaktyki Zdrowotnej, ul. Stanisława Staszica 18, 58-530 Kowary"
36,344,"Miejski Ośrodek Kultury, ul. Szkolna 2, 58-530 Kowary"
36,345,"Zespół Szkół Ogólnokształcących, ul. Szkolna 1, 58-530 Kowary"
36,346,"Dom Pomocy Społecznej, ul. Ludwika Waryńskiego 38, 58-530 Kowary"
36,347,"Powiatowe Centrum Zdrowia Spółka z o. o. w Kowarach, Szpital „Bukowiec”, ul. Sanatoryjna 15, 58-530 Kowary"
36,348,"Wojewódzkie Centrum Szpitalne Kotliny Jeleniogórskiej Jednostka zamiejscowa „Wysoka Łąka”, ul. Sanatoryjna 27, 58-530 Kowary"
37,349,"Przedszkole Samorządowe nr 1 w Piechowicach, ul. Kryształowa 77, 58-573 Piechowice"
37,350,"Szkoła Podstawowa nr 1 w Piechowicach, ul. Szkolna 6, 58-573 Piechowice"
37,352,"Szkoła Podstawowa nr 2 im. Jana Pawła II w Piechowicach, ul. Tysiąclecia 28, 58-573 Piechowice"
38,353,"Budynek po byłej Szkole Podstawowej Nr 3, ul. Kolejowa 22, 58-580 Szklarska Poręba"
38,354,"Ośrodek Szkoleniowo-Wypoczynkowy Rzemieślnik, ul. Górna 21, 58-580 Szklarska Poręba"
38,355,"Miejski Ośrodek Kultury, Sportu i Aktywności Lokalnej, ul. Słowackiego 13, 58-580 Szklarska Poręba"
38,356,"Zespół Szkół Ogólnokształcących i Mistrzostwa Sportowego, ul. Obrońców Pokoju 17, 58-580 Szklarska Poręba"
38,357,"Urząd Miejski, ul. Granitowa 2, 58-580 Szklarska Poręba"
38,358,"Szkoła Podstawowa Nr 1, ul. 1 Maja 32, 58-580 Szklarska Poręba"
38,359,"Izerskie Centrum Pulmonologii i Chemioterapii „Izer-Med” Sp. z o. o., ul. Sanatoryjna 1, 58-580 Szklarska Poręba"
38,360,"Izerskie Centrum Pulmonologii i Chemioterapii „Izer-Med” Sp. z o. o., ul. Szpitalna 1, 58-580 Szklarska Poręba"
39,361,"Centrum Biblioteczno-Kulturalne Filia Biblioteki, Leszczyniec 100, 58-400 Kamienna Góra"
39,362,"Zespół Szkół w Pisarzowicach, Pisarzowice 149, 58-400 Kamienna Góra"
39,363,"Świetlica Wiejska, Przedwojów 43A, 58-400 Kamienna Góra"
39,364,"Szkoła Podstawowa, Ptaszków 49, 58-400 Kamienna Góra"
39,365,"Centrum Biblioteczno-Kulturalne, Krzeszów ul. Kalwaria 1, 58-400 Kamienna Góra"
39,366,"Świetlica Wiejska, Gorzeszów 113, 58-400 Kamienna Góra"
39,367,"Świetlica Wiejska, Czadrów 26, 58-400 Kamienna Góra"
39,368,"Dom Pomocy Społecznej w Szarocinie, Szarocin 1, 58-400 Kamienna Góra"
40,369,"Zespół Szkolno-Przedszkolny w Lubawce, ul. Mickiewicza 4, 58-420 Lubawka"
40,371,"Dom Kultury w Lubawce, ul. Kamiennogórska 19, 58-420 Lubawka"
40,372,"Zespół Szkolno-Przedszkolny w Chełmsku Śląskim, Chełmsko Śląskie ul. Kolonia 14, 58-420 Lubawka"
40,373,"Świetlica Wiejska, Stara Białka 35, 58-420 Lubawka"
40,374,"Szkoła Podstawowa w Miszkowicach, Miszkowice 8, 58-420 Lubawka"
40,375,"Świetlica Wiejska, Opawa 59, 58-420 Lubawka"
41,376,"Urząd Gminy w Marciszowie, ul. Szkolna 6, 58-410 Marciszów"
41,377,"Świetlica wiejska w Ciechanowicach, Ciechanowice 19a, 58-410 Marciszów"
41,378,"Świetlica wiejska w Domanowie, Domanów 44, 58-410 Marciszów"
41,379,"Świetlica wiejska w Pastewniku, Pastewnik 49, 58-410 Marciszów"
41,380,"Świetlica wiejska w Świdniku, Świdnik 50a, 58-410 Marciszów"
41,381,"Świetlica wiejska w Sędzisławiu, Sędzisław 25a, 58-410 Marciszów"
41,382,"Świetlica wiejska w Wieściszowicach, Wieściszowice 43, 58-410 Marciszów"
42,383,"Centrum Obsługi Jednostek Gminy Miejskiej Kamienna Góra, ul. Lubawska 8, 58-400 Kamienna Góra"
42,384,"Muzeum Tkactwa, Plac Wolności 11, 58-400 Kamienna Góra"
42,385,"Powiatowy Urząd Pracy, ul. Henryka Sienkiewicza 6a, 58-400 Kamienna Góra"
42,386,"Szkoła Podstawowa Nr 2, ul. Jeleniogórska 7, 58-400 Kamienna Góra"
42,387,"Szkoła Podstawowa Nr 1, Plac Kościelny 1, 58-400 Kamienna Góra"
42,388,"Liceum Ogólnokształcące, ul. Marii Skłodowskiej-Curie 2, 58-400 Kamienna Góra"
42,389,"Zespół Szkół Zawodowych i Ogólnokształcących, ul. Romualda Traugutta 2, 58-400 Kamienna Góra"
42,390,"Osiedle Krzeszowskie, ul. Wałbrzyska 26, 58-400 Kamienna Góra"
42,391,"Dolnośląskie Centrum Rehabilitacji Sp. z o. o. w Kamiennej Górze, ul. Janusza Korczaka 1, 58-400 Kamienna Góra"
42,392,"Powiatowe Centrum Zdrowia w Kamiennej Górze Sp. z o. o., ul. Bohaterów Getta 10, 58-400 Kamienna Góra"
43,393,"Biblioteka Publiczna Miasta i Gminy, Plac Wolności 16, 57-500 Bystrzyca Kłodzka"
43,394,"Ratusz, Plac Wolności 1, 57-500 Bystrzyca Kłodzka"
43,395,"Miejsko-Gminny Ośrodek Kultury, ul. Wojska Polskiego 20, 57-500 Bystrzyca Kłodzka"
43,396,"Szkoła Podstawowa nr 2, ul. Wojska Polskiego 68, 57-500 Bystrzyca Kłodzka"
43,397,"Wydział Urbanistyki i Planowania Urzędu Miasta i Gminy, Plac Wolności 3 - 4, 57-500 Bystrzyca Kłodzka"
43,398,"Wiejski Dom Kultury, Stary Waliszów 91, 57-500 Bystrzyca Kłodzka"
43,399,"Publiczna Szkoła Podstawowa Stowarzyszenia """"Stara Łomnica Dzieciom"""", Stara Łomnica 64, 57-521 Gorzanów"
43,400,"Szkoła Podstawowa z Oddziałami Integracyjnymi im. Marii Konopnickiej, Pławnica 2, 57-500 Bystrzyca Kłodzka"
43,401,"Wiejski Dom Kultury, Pl. Wolności 1, 57-521 Gorzanów"
43,402,"Wiejski Dom Kultury, Nowy Waliszów 81, 57-500 Bystrzyca Kłodzka"
43,403,"Wiejski Dom Kultury, Stara Bystrzyca ul. Bystrzycka 41, 57-500 Bystrzyca Kłodzka"
43,404,"Sanatorium """"Ondraszek"""", ul. Zdrojowa 10A, 57-520 Długopole-Zdrój"
43,405,"Budynek byłej Szkoły Podstawowej, Międzygórze ul. Pocztowa 1, 57-500 Bystrzyca Kłodzka"
43,406,"Wiejski Dom Kultury, Wilkanów 137, 57-500 Bystrzyca Kłodzka"
43,407,"Świetlica Wiejska, Ponikwa 41A, 57-500 Bystrzyca Kłodzka"
43,408,"Bystrzyckie Centrum Zdrowia, Okrzei 49, 57-500 Bystrzyca Kłodzka"
43,409,"Dom Pomocy Społecznej, Plac Szpitalny 5, 57-500 Bystrzyca Kłodzka"
43,410,"Dom Pomocy Społecznej, Górna 23, 57-500 Bystrzyca Kłodzka"
44,411,"Świetlica wiejska, Boguszyn 91a, 57-300 Kłodzko"
44,412,"Dom Ludowy, Wojciechowice 106, 57-300 Kłodzko"
44,413,"Szkoła Podstawowa, Jaszkowa Dolna 63 e, 57-312 Jaszkowa Górna"
44,414,"Filia Biblioteki Publicznej Gminy Kłodzko, Jaszkowa Górna 71, 57-312 Jaszkowa Górna"
44,415,"Ośrodek Kultury, Sportu i Rekreacji Gminy Kłodzko, ul. Kłodzka 20, 57-360 Ołdrzychowice Kłodzkie"
44,416,"Niepubliczna Szkoła Podstawowa, Żelazno 101, 57-361 Żelazno"
44,417,"Szkoła Podstawowa, Krosnowice 207, 57-362 Krosnowice"
44,418,"Centrum Inicjatyw Społeczno-Kulturalnych, Stary Wielisław 61 a, 57-313 Stary Wielisław"
44,419,"Przedszkole Gminne, Szalejów Dolny 100, 57-314 Szalejów Górny"
44,420,"Dom Ludowy, Szalejów Górny 1, 57-314 Szalejów Górny"
44,421,"Świetlica wiejska, Piszkowice 59 h, 57-315 Bierkowice"
44,422,"Świetlica wiejska, Święcko 18, 57-441 Bożków"
44,423,"Przedszkole Gminne z Oddziałami Integracyjnymi, Bierkowice 3, 57-315 Bierkowice"
44,424,"Dom Ludowy, Wojbórz 138, 57-442 Wojbórz"
44,425,"Świetlica wiejska, Ławica 8, 57-300 Kłodzko"
45,426,"Szkoła Podstawowa nr 1, ul. Kościelna 31, 57-540 Lądek-Zdrój"
45,428,"Gimnazjum Publiczne, ul. Zamenhofa 2, 57-540 Lądek-Zdrój"
45,429,"Kinoteatr, ul. Orla 7, 57-540 Lądek-Zdrój"
45,430,"Przedszkole, ul. Powstańców Wielkopolskich 26A, 57-540 Lądek-Zdrój"
45,431,"Budynek byłej Szkoły Podstawowej, Radochów 104, 57-540 Lądek-Zdrój"
45,432,"Szkoła Podstawowa, Trzebieszowice 150, 57-540 Lądek-Zdrój"
45,433,"Szpital Rehabilitacyjny """"Stanisław"""", Wolności 2a, 57-540 Lądek-Zdrój"
46,434,"Zespół Szkolno-Przedszkolny, ul. Kościelna 1, 57-343 Lewin Kłodzki"
46,435,"Gminna Spółdzielnia """"SCh"""" Jeleniów, Jeleniów pl. Spółdzielczy 49, 57-343 Lewin Kłodzki"
47,436,"Miejsko-Gminny Ośrodek Kultury, Plac Wolności 15, 57-530 Międzylesie"
47,437,"Biblioteka Publiczna Miasta i Gminy, ul. Wojska Polskiego 11, 57-530 Międzylesie"
47,438,"Świetlica Wiejska, Boboszów 11, 57-530 Międzylesie"
47,439,"Różańskie Centrum Informacji Wiejskiej, Różanka 53, 57-530 Międzylesie"
47,440,"Świetlica wiejska, Roztoki 34, 57-530 Międzylesie"
47,441,"Filia Biblioteki Publicznej Miasta i Gminy, Długopole Górne 79, 57-520 Długopole-Zdrój"
47,442,"Filia Miejsko-Gminnego Ośrodka Kultury-Dom Kultury, ul. Kolejowa 3, 57-522 Domaszków"
47,443,"Świetlica wiejska, Goworów 14, 57-530 Międzylesie"
47,444,"Świetlica Wiejska, Pisary 36, 57-530 Międzylesie"
48,446,"Zespół Szkół Nr 1, ul. Główna 85, 57-430 Jugów"
48,447,"Zespół Szkół Nr 1, ul. Główna 105, 57-430 Jugów"
48,448,"Świetlica wiejska """"Jugowianka"""", ul. Główna 155, 57-430 Jugów"
48,449,"Centrum Kultury Gminy Nowa Ruda, ul. Fabryczna 2, 57-450 Ludwikowice Kłodzkie"
48,450,"Muzeum Ziemi Sowiogórskiej, ul. Główna 65, 57-450 Ludwikowice Kłodzkie"
48,451,"Świetlica wiejska, Sokolec 3, 57-450 Ludwikowice Kłodzkie"
48,453,"Zespół Szkół Nr 3 z Oddziałami Integracyjnymi, Bożków 89e, 57-441 Bożków"
48,454,"Biblioteka Publiczna, Przygórze 218, 57-431 Przygórze"
48,455,"Remiza strażacka, Wolibórz 116, 57-431 Wolibórz"
48,456,"Hala sportowa, Dzikowiec 95, 57-432 Dzikowiec"
48,457,"Świetlica wiejska, Świerki 61, 57-451 Świerki"
48,458,"Świetlica wiejska, Włodowice 36, 57-400 Nowa Ruda"
48,459,"Świetlica wiejska, Czerwieńczyce 16, 57-441 Bożków"
48,460,"Dom Pomocy Społecznej, Główna 118, 57-430 Jugów"
49,461,"Urząd Miasta i Gminy, ul. Rynek 1, 57-420 Radków"
49,462,"Centrum Kulturalno Sportowo Rekreacyjne, Ratno Górne 4a, 57-420 Radków"
49,463,"Świetlica OSP, Wambierzyce ul. Objazdowa 8a, 57-420 Radków"
49,464,"Sala Widowiskowa, Ścinawka Średnia ul. Mickiewicza 12c, 57-420 Radków"
49,465,"Centrum Inicjatyw Wiejskich, Ścinawka Górna 18a, 57-420 Radków"
49,466,"Zespół Szkolno-Przedszkolny, Ścinawka Dolna 21a, 57-420 Radków"
49,467,"Sala Domu Ludowego, Tłumaczów 72, 57-420 Radków"
49,468,"Dom Pomocy Społecznej w Nowej Rudzie Oddział w Ścinawce Dolnej, Ścinawka Dolna 17, 57-420 Radków"
50,472,"Szkoła Podstawowa w Stroniu Śląskim, ul. Kościuszki 57, 57-550 Stronie Śląskie"
50,470,"Przedszkole Miejskie w Stroniu Śląskim, ul. Nadbrzeżna 30, 57-550 Stronie Śląskie"
50,471,"Zespół Szkół Samorządowych w Stroniu Śląskim, ul. Kościelna 12, 57-550 Stronie Śląskie"
50,473,"Świetlica wiejska """"Trzy Siostry"""", Stary Gierałtów 7a, 57-550 Stronie Śląskie"
50,474,"Niepubliczne Przedszkole, Bolesławów 41, 57-550 Stronie Śląskie"
50,475,"Wojewódzkie Centrum Psychiatrii Długoterminowej Samodzielny Publiczny ZOZ w Stroniu Śląskim Budynek ZOL A, Sudecka 3A, 57-550 Stronie Śląskie"
51,476,"Oddział Przedszkola Publicznego w Szczytnej, ul. Wolności 80, 57-330 Szczytna"
51,477,"Szkoła Podstawowa im. Orła Białego, ul. Kościelna 6, 57-330 Szczytna"
51,478,"Miejski Ośrodek Kultury, ul. Sienkiewicza 16, 57-330 Szczytna"
51,479,"Świetlica Wiejska, Niwa 24, 57-320 Polanica-Zdrój"
51,480,"Wiejskie Centrum Aktywności Społecznej, Łężyce 49a, 57-340 Duszniki-Zdrój"
51,481,"Dom Ludowy, Wolany 4/3, 57-300 Kłodzko"
52,482,"Ośrodek Pomocy Społecznej, ul. Słowackiego 16, 57-340 Duszniki-Zdrój"
52,483,"Miejski Zespół Szkół, ul. Wybickiego 2a, 57-340 Duszniki-Zdrój"
52,484,"Miejski Zespół Szkół, ul. Sportowa 6, 57-340 Duszniki-Zdrój"
52,485,"Dworek Chopina, Park Zdrojowy ., 57-340 Duszniki-Zdrój"
53,486,"Szkoła Podstawowa nr 2, ul. Zamiejska 24, 57-300 Kłodzko"
53,487,"Przedszkole nr 3, ul. Warty 6, 57-300 Kłodzko"
53,488,"Szkoła Podstawowa nr 7, ul. Sienkiewicza 61, 57-300 Kłodzko"
53,489,"ZAMG GM Kłodzko, ul. Grunwaldzka 29, 57-300 Kłodzko"
53,490,"Przedszkole nr 1, ul. Grunwaldzka 4, 57-300 Kłodzko"
53,491,"Ośrodek Pomocy Społecznej, ul. Wyspiańskiego 2d, 57-300 Kłodzko"
53,492,"Urząd Miasta, pl. Bolesława Chrobrego 1, 57-300 Kłodzko"
53,493,"Szkoła Podstawowa nr 1, ul. Zawiszy Czarnego 5, 57-300 Kłodzko"
53,494,"Muzeum Ziemi Kłodzkiej, ul. Łukasiewicza 4, 57-300 Kłodzko"
53,495,"Przedszkole Niepubliczne """"Promyczek"""", ul. Michała Drzymały 1a, 57-300 Kłodzko"
53,496,"Kłodzki Ośrodek Kultury, pomieszczenie galerii, pl. Władysława Jagiełły 1, 57-300 Kłodzko"
53,497,"Przedszkole nr 4 w Kłodzku, ul. Bohaterów Getta 9, 57-300 Kłodzko"
53,498,"Szkoła Podstawowa nr 6, ul. Bohaterów Getta 22, 57-300 Kłodzko"
53,499,"Hala sportowa w Kłodzku, ul. Kusocińskiego 2, 57-300 Kłodzko"
53,500,"Dom Działkowca ROD w Kłodzku """"Perła"""", ul. Łąkowa 7, 57-300 Kłodzko"
53,501,"Kryta Pływalnia, ul. Jana Pawła II 4, 57-300 Kłodzko"
53,502,"Szkoła Podstawowa nr 3 Sala Gimnastyczna, ul. Jana Pawła II 4, 57-300 Kłodzko"
53,503,"Samodzielny Publiczny Zespół Opieki Zdrowotnej w Kłodzku, Szpitalna 1, 57-300 Kłodzko"
53,504,"Zakład Karny w Kłodzku, Bohaterów Getta 16, 57-300 Kłodzko"
54,505,"Kudowskie Centrum Kultury i Sportu, Główna 43, 57-350 Kudowa-Zdrój"
54,511,"Zespół Szkół Publicznych im. Jana Pawła II, ul. Szkolna 8, 57-350 Kudowa-Zdrój"
54,507,"Punkt Informacyjno-Konsultacyjny GKRPA, ul. Poznańska 2, 57-350 Kudowa-Zdrój"
54,508,"Szkoła Podstawowa Nr 3, ul. Tadeusza Kościuszki 58, 57-350 Kudowa-Zdrój"
54,509,"Społeczny Zespół Szkolno-Przedszkolny, ul. Słone 72, 57-350 Kudowa-Zdrój"
54,510,"Kudowski Zakład Wodociągów i Kanalizacji, ul. Aleksandra Fredry 8, 57-350 Kudowa-Zdrój"
55,512,"Miejska Biblioteka Publiczna, ul. Bohaterów Getta 10, 57-400 Nowa Ruda"
55,513,"Miejski Ośrodek Kultury, ul. Strzelecka 2a, 57-400 Nowa Ruda"
55,515,"Liceum Ogólnokształcące, Osiedle Piastowskie 17, 57-400 Nowa Ruda"
55,516,"Noworudzka Szkoła Techniczna, ul. Obozowa 9, 57-401 Nowa Ruda"
55,518,"Zespół Szkolno-Przedszkolny nr 1, ul. Stara Droga 39, 57-401 Nowa Ruda"
55,519,"Filia Szkoły Podstawowej nr 2, ul. Srebrna 11, 57-400 Nowa Ruda"
55,520,"Szkoła Podstawowa nr 7, ul. Szkolna 3, 57-402 Nowa Ruda"
55,523,"Filia Miejskiej Biblioteki Publicznej, ul. Słupiecka 2, 57-402 Nowa Ruda"
55,522,"Szkoła Podstawowa Nr 7, ul. Akacjowa 8, 57-402 Nowa Ruda"
55,524,"Dom Pomocy Społecznej, ul. Parkowa 20, 57-402 Nowa Ruda"
55,525,"SPZOZ """"Zespół Opieki Zdrowotnej"""" Szpital w Nowej Rudzie, ul. Szpitalna 8, 57-400 Nowa Ruda"
56,526,"Szkoła Podstawowa Stowarzyszenia """"Edukator"""", ul. Kościuszki 13, 57-320 Polanica-Zdrój"
56,527,"Szkoła Podstawowa Nr 2, al. Wojska Polskiego 23, 57-320 Polanica-Zdrój"
56,528,"Urząd Miejski, ul. Dąbrowskiego 3, 57-320 Polanica-Zdrój"
56,529,"Specjalistyczne Centrum Medyczne im. św. Jana Pawła II, budynek D, ul. Jana Pawła II 2, 57-320 Polanica-Zdrój"
57,530,"d. Zespół Szkół Rolniczych, ul. Jaworzyńska 219, 59-220 Legnica"
57,531,"Zespół Szkół Budowlanych, ul. Grabskiego 14/22, 59-220 Legnica"
57,532,"Szkoła Podstawowa nr 10, ul. Jaworzyńska 47, 59-220 Legnica"
57,533,"Zespół Szkół Elektryczno-Mechanicznych, ul. Skarbka 4, 59-220 Legnica"
57,534,"Zespół Szkół Ekonomicznych, Plac Słowiański 5, 59-220 Legnica"
57,535,"Młodzieżowe Centrum Kultury, ul. Mickiewicza 3, 59-220 Legnica"
57,536,"Szkoła Podstawowa Nr 19, Al. Rzeczypospolitej 129, 59-220 Legnica"
57,537,"Sala gimnastyczna Szkoły Podstawowej Nr 6 (wejście od podwórka), Aleja Piłsudskiego 3, 59-220 Legnica"
57,538,"Klub Seniora, ul. Moniuszki 9, 59-220 Legnica"
57,539,"Szkoła Podstawowa Nr 1, ul. Kamienna 20a, 59-220 Legnica"
57,540,"Sala gimnastyczna Szkoły Podstawowej Nr 1, ul. Kamienna 20a, 59-220 Legnica"
57,541,"d. Świetlica Terapeutyczna Nr 1, ul. Bracka 16, 59-220 Legnica"
57,542,"Sala konferencyjna Wojewódzkiego Szpitala Specjalistycznego, ul. Iwaszkiewicza 5, 59-220 Legnica"
57,543,"Przedszkole Niepubliczne """"Tęczowy Zakątek"""", ul. Witkiewicza 4, 59-220 Legnica"
57,544,"Zespół Szkół Integracyjnych (wejście główne), ul. Wierzyńskiego 1, 59-220 Legnica"
57,545,"Zespół Szkół Integracyjnych (wejście od ul. Gałczyńskiego), ul. Wierzyńskiego 1, 59-220 Legnica"
57,546,"Zespół Szkół Integracyjnych (wejście od al. Piłsudskiego), ul. Wierzyńskiego 1, 59-220 Legnica"
57,547,"Miejskie Przedszkole Nr 18, ul. Staffa 6, 59-220 Legnica"
57,548,"Sala konferencyjna Spółdzielni Mieszkaniowej """"PIEKARY"""", ul. Bieszczadzka 1a, 59-220 Legnica"
57,549,"Filia Zespołu Placówek Specjalnych, ul. Tatrzańska 9, 59-220 Legnica"
57,550,"Zespół Placówek Specjalnych d. VII Liceum Ogólnokształcące (wejście od ul. Tatrzańskiej od Szkoły Podstawowej Nr 16), ul. Mazowiecka 3, 59-220 Legnica"
57,551,"Zespół Placówek Specjalnych d. VII Liceum Ogólnokształcące, ul. Mazowiecka 3 (wejście od ul. Kujawskiej k/basenu), 59-220 Legnica"
57,552,"Sala gimnastyczna Szkoły Podstawowej Nr 7, ul. Polarna 1, 59-220 Legnica"
57,553,"Spółdzielczy Dom Kultury """"KOPERNIK"""", ul. Koziorożca 9, 59-220 Legnica"
57,554,"Sala konferencyjna Legnickiej Spółdzielni Mieszkaniowej, ul. Gwiezdna 8, 59-220 Legnica"
57,555,"Miejskie Przedszkole Nr 6, ul. Andromedy 14, 59-220 Legnica"
57,556,"Miejskie Przedszkole Nr 13, ul. Wielkiej Niedźwiedzicy 14a, 59-220 Legnica"
57,557,"VII Liceum Ogólnokształcące (wejście główne), ul. Radosna 17, 59-220 Legnica"
57,558,"Szkoła Podstawowa Nr 6, Al. Piłsudskiego 3, 59-220 Legnica"
57,559,"I Liceum Ogólnokształcące, Plac Klasztorny 7, 59-220 Legnica"
57,560,"II Liceum Ogólnokształcące, ul. Zielona 17, 59-220 Legnica"
57,561,"Centrum Kształcenia Ustawicznego i Językowego Kadr w Legnicy, Plac Zamkowy 1, 59-220 Legnica"
57,562,"Urząd Stanu Cywilnego (poczekalnia Sali Ślubów), ul. Chojnowska 2, 59-220 Legnica"
57,563,"Sala gimnastyczna Zespołu Placówek Specjalnych, ul. Rycerska 13, 59-220 Legnica"
57,564,"Szkoła Podstawowa Nr 4, ul. Piastowska 3, 59-220 Legnica"
57,565,"Sala gimnastyczna Szkoły Podstawowej Nr 2, ul. Głogowska 50, 59-220 Legnica"
57,566,"Zespół Szkół Samochodowych, ul. Słubicka 7, 59-220 Legnica"
57,567,"Sala gimnastyczna V Liceum Ogólnokształcącego, ul. Senatorska 32 (wejście od ul. Żwirki i Wigury), 59-220 Legnica"
57,568,"Sala gimnastyczna Szkoły Podstawowej Nr 4, ul. Piastowska 3, 59-220 Legnica"
57,569,"Miejskie Przedszkole Nr 16, ul. Żwirki i Wigury 32, 59-220 Legnica"
57,570,"Politechnika Wrocławska Wydział Techniczno-Przyrodniczy, ul. Stefana Batorego 9, 59-220 Legnica"
57,571,"Miejskie Przedszkole Nr 11 d. Filia Szkoły Podstawowej nr 9, ul. Krzemieniecka 1, 59-220 Legnica"
57,572,"Hala Sportowa, ul. Sejmowa 3a, 59-220 Legnica"
57,573,"MOPS Zespół Interwencji Kryzysowej, ul. Okrzei 9, 59-220 Legnica"
57,574,"Centrum Kształcenia Zawodowego i Ustawicznego, ul. Lotnicza 26, 59-220 Legnica"
